Rowid_;FID;FREQUENCY;CUMUN;NMUN;N_SECCIONES
;0;1;45060;Erustes;1
;0;2;45061;Escalona;2
;0;1;45062;Escalonilla;1
;0;1;45063;Espinoso del Rey;1
;0;3;45064;Esquivias;3
;0;1;45065;Estrella, La;1
;0;6;45066;Fuensalida;6
;0;2;45067;Gálvez;2
;0;1;45068;Garciotum;1
;0;1;45069;Gerindote;1
;0;1;45070;Guadamur;1
;0;2;45071;Guardia, La;2
;0;1;45072;Herencias, Las;1
;0;1;45073;Herreruela de Oropesa;1
;0;1;45074;Hinojosa de San Vicente;1
;0;1;45075;Hontanar;1
;0;1;45076;Hormigos;1
;0;1;45077;Huecas;1
;0;2;45078;Huerta de Valdecarábanos;2
;0;1;45079;Iglesuela, La;1
;0;1;45080;Illán de Vacas;1
;0;15;45081;Illescas;15
;0;2;45082;Lagartera;2
;0;1;45083;Layos;1
;0;2;45084;Lillo;2
;0;1;45085;Lominchar;1
;0;1;45086;Lucillos;1
;0;8;45087;Madridejos;8
;0;2;45088;Magán;2
;0;1;45089;Malpica de Tajo;1
;0;1;45090;Manzaneque;1
;0;1;45091;Maqueda;1
;0;1;45092;Marjaliza;1
;0;1;45093;Marrupe;1
;0;1;45094;Mascaraque;1
;0;1;45095;Mata, La;1
;0;1;45096;Mazarambroz;1
;0;1;45097;Mejorada;1
;0;3;45098;Menasalbas;3
;0;2;45099;Méntrida;2
;0;1;45100;Mesegar de Tajo;1
;0;4;45101;Miguel Esteban;4
;0;3;45102;Mocejón;3
;0;1;45103;Mohedas de la Jara;1
;0;1;45104;Montearagón;1
;0;1;45105;Montesclaros;1
;0;8;45106;Mora;8
;0;3;45107;Nambroca;3
;0;1;45108;Nava de Ricomalillo, La;1
;0;3;45109;Navahermosa;3
;0;2;45110;Navalcán;2
;0;1;45111;Navalmoralejo;1
;0;2;45112;Navalmorales, Los;2
;0;3;45113;Navalucillos, Los;3
;0;1;45114;Navamorcuende;1
;0;2;45115;Noblejas;2
;0;1;45116;Noez;1
;0;1;45117;Nombela;1
;0;2;45118;Novés;2
;0;2;45119;Numancia de la Sagra;2
;0;1;45120;Nuño Gómez;1
;0;5;45121;Ocaña;5
;0;4;45122;Olías del Rey;4
;0;2;45123;Ontígola;2
;0;2;45124;Orgaz;2
;0;2;45125;Oropesa;2
;0;1;45126;Otero;1
;0;1;45127;Palomeque;1
;0;2;45128;Pantoja;2
;0;1;45129;Paredes de Escalona;1
;0;1;45130;Parrillas;1
;0;1;45131;Pelahustán;1
;0;2;45132;Pepino;2
;0;2;45133;Polán;2
;0;1;45134;Portillo de Toledo;1
;0;4;45135;Puebla de Almoradiel, La;4
;0;5;45136;Puebla de Montalbán, La;5
;0;2;45137;Pueblanueva, La;2
;0;1;45138;Puente del Arzobispo, El;1
;0;1;45139;Puerto de San Vicente;1
;0;1;45140;Pulgar;1
;0;1;45141;Quero;1
;0;7;45142;Quintanar de la Orden;7
;0;1;45143;Quismondo;1
;0;1;45144;Real de San Vicente, El;1
;0;2;45145;Recas;2
;0;1;45146;Retamoso de la Jara;1
;0;1;45147;Rielves;1
;0;1;45148;Robledo del Mazo;1
;0;1;45149;Romeral, El;1
;0;1;45150;San Bartolomé de las Abiertas;1
;0;1;45151;San Martín de Montalbán;1
;0;1;45152;San Martín de Pusa;1
;0;2;45153;San Pablo de los Montes;2
;0;1;45154;San Román de los Montes;1
;0;1;45155;Santa Ana de Pusa;1
;0;3;45156;Santa Cruz de la Zarza;3
;0;2;45157;Santa Cruz del Retamar;2
;0;2;45158;Santa Olalla;2
;0;1;45159;Sartajada;1
;0;1;45160;Segurilla;1
;0;11;45161;Seseña;11
;0;1;45162;Sevilleja de la Jara;1
;0;8;45163;Sonseca;8
;0;1;45164;Sotillo de las Palomas;1
;0;61;45165;Talavera de la Reina;61
;0;2;45166;Tembleque;2
;0;1;45167;Toboso, El;1
;0;61;45168;Toledo;61
;0;1;45169;Torralba de Oropesa;1
;0;1;45170;Torrecilla de la Jara;1
;0;1;45171;Torre de Esteban Hambrán, La;1
;0;1;45172;Torrico;1
;0;8;45173;Torrijos;8
;0;1;45174;Totanés;1
;0;1;45175;Turleque;1
;0;4;45176;Ugena;4
;0;2;45177;Urda;2
;0;1;45179;Valdeverdeja;1
;0;2;45180;Valmojado;2
;0;2;45181;Velada;2
;0;2;45182;Ventas con Peña Aguilera, Las;2
;0;2;45183;Ventas de Retamosa, Las;2
;0;1;45184;Ventas de San Julián, Las;1
;0;8;45185;Villacañas;8
;0;4;45186;Villa de Don Fadrique, La;4
;0;4;45187;Villafranca de los Caballeros;4
;0;2;45188;Villaluenga de la Sagra;2
;0;1;45189;Villamiel de Toledo;1
;0;1;45190;Villaminaya;1
;0;1;45191;Villamuelas;1
;0;2;45192;Villanueva de Alcardete;2
;0;1;45193;Villanueva de Bogas;1
;0;1;45194;Villarejo de Montalbán;1
;0;2;45195;Villarrubia de Santiago;2
;0;1;45196;Villaseca de la Sagra;1
;0;2;45197;Villasequilla;2
;0;2;45198;Villatobas;2
;0;2;45199;Viso de San Juan, El;2
;0;6;45200;Yébenes, Los;6
;0;3;45201;Yeles;3
;0;4;45202;Yepes;4
;0;2;45203;Yuncler;2
;0;1;45204;Yunclillos;1
;0;6;45205;Yuncos;6
;0;1;45901;Santo Domingo-Caudilla;1
;0;1;46001;Ademuz;1
;0;1;46002;Ador;1
;0;1;46003;Atzeneta d'Albaida;1
;0;1;46004;Agullent;1
;0;21;46005;Alaquàs;21
;0;7;46006;Albaida;7
;0;14;46007;Albal;14
;0;2;46008;Albalat de la Ribera;2
;0;3;46009;Albalat dels Sorells;3
;0;1;46010;Albalat dels Tarongers;1
;0;7;46011;Alberic;7
;0;1;46012;Alborache;1
;0;13;46013;Alboraya;13
;0;2;46014;Albuixech;2
;0;6;46015;Alcàsser;6
;0;1;46016;Alcàntera de Xúquer;1
;0;32;46017;Alzira;32
;0;1;46018;Alcublas;1
;0;9;46019;Alcúdia, l';9
;0;3;46020;Alcúdia de Crespins, l';3
;0;19;46021;Aldaia;19
;0;17;46022;Alfafar;17
;0;1;46023;Alfauir;1
;0;1;46024;Alfara de la Baronia;1
;0;2;46025;Alfara del Patriarca;2
;0;1;46026;Alfarp;1
;0;1;46027;Alfarrasí;1
;0;1;46028;Algar de Palancia;1
;0;24;46029;Algemesí;24
;0;1;46030;Algimia de Alfara;1
;0;8;46031;Alginet;8
;0;4;46032;Almàssera;4
;0;1;46033;Almiserà;1
;0;1;46034;Almoines;1
;0;4;46035;Almussafes;4
;0;1;46036;Alpuente;1
;0;1;46037;Alqueria de la Comtessa, l';1
;0;1;46038;Andilla;1
;0;2;46039;Anna;2
;0;1;46040;Antella;1
;0;1;46041;Aras de los Olmos;1
;0;2;46042;Aielo de Malferit;2
;0;1;46043;Aielo de Rugat;1
;0;4;46044;Ayora;4
;0;1;46045;Barxeta;1
;0;1;46046;Barx;1
;0;1;46047;Bèlgida;1
;0;2;46048;Bellreguard;2
;0;1;46049;Bellús;1
;0;1;46050;Benagéber;1
;0;7;46051;Benaguasil;7
;0;1;46052;Benavites;1
;0;1;46053;Beneixida;1
;0;10;46054;Benetússer;10
;0;1;46055;Beniarjó;1
;0;1;46056;Beniatjar;1
;0;1;46057;Benicolet;1
;0;1;46058;Benifairó de les Valls;1
;0;1;46059;Benifairó de la Valldigna;1
;0;9;46060;Benifaió;9
;0;1;46061;Beniflá;1
;0;3;46062;Benigànim;3
;0;1;46063;Benimodo;1
;0;1;46064;Benimuslem;1
;0;1;46065;Beniparrell;1
;0;1;46066;Benirredrà;1
;0;1;46067;Benisanó;1
;0;1;46068;Benissoda;1
;0;1;46069;Benisuera;1
;0;13;46070;Bétera;13
;0;1;46071;Bicorp;1
;0;3;46072;Bocairent;3
;0;1;46073;Bolbaite;1
;0;2;46074;Bonrepòs i Mirambell;2
;0;1;46075;Bufali;1
;0;1;46076;Bugarra;1
;0;7;46077;Buñol;7
;0;26;46078;Burjassot;26
;0;1;46079;Calles;1
;0;1;46080;Camporrobles;1
;0;8;46081;Canals;8
;0;5;46082;Canet d'En Berenguer;5
;0;16;46083;Carcaixent;16
;0;1;46084;Càrcer;1
;0;10;46085;Carlet;10
;0;1;46086;Carrícola;1
;0;1;46087;Casas Altas;1
;0;1;46088;Casas Bajas;1
;0;2;46089;Casinos;2
;0;1;46090;Castelló de Rugat;1
;0;1;46091;Castellonet de la Conquesta;1
;0;1;46092;Castielfabib;1
;0;2;46093;Catadau;2
;0;19;46094;Catarroja;19
;0;1;46095;Caudete de las Fuentes;1
;0;1;46096;Cerdà;1
;0;1;46097;Cofrentes;1
;0;3;46098;Corbera;3
;0;1;46099;Cortes de Pallás;1
;0;1;46100;Cotes;1
;0;1;46101;Quart de les Valls;1
;0;21;46102;Quart de Poblet;21
;0;1;46103;Quartell;1
;0;2;46104;Quatretonda;2
;0;15;46105;Cullera;15
;0;2;46106;Chelva;2
;0;2;46107;Chella;2
;0;1;46108;Chera;1
;0;6;46109;Cheste;6
;0;21;46110;Xirivella;21
;0;8;46111;Chiva;8
;0;1;46112;Chulilla;1
;0;2;46113;Daimús;2
;0;1;46114;Domeño;1
;0;1;46115;Dos Aguas;1
;0;10;46116;Eliana, l';10
;0;1;46117;Emperador;1
;0;3;46118;Enguera;3
;0;1;46119;Ènova, l';1
;0;1;46120;Estivella;1
;0;1;46121;Estubeny;1
;0;2;46122;Faura;2
;0;1;46123;Favara;1
;0;1;46124;Fontanars dels Alforins;1
;0;1;46125;Fortaleny;1
;0;5;46126;Foios;5
;0;2;46127;Font d'En Carròs, la;2
;0;2;46128;Font de la Figuera, la;2
;0;1;46129;Fuenterrobles;1
;0;1;46130;Gavarda;1
;0;45;46131;Gandia;45
;0;2;46132;Genovés;2
;0;1;46133;Gestalgar;1
;0;2;46134;Gilet;2
;0;7;46135;Godella;7
;0;2;46136;Godelleta;2
;0;1;46137;Granja de la Costera, la;1
;0;1;46138;Guadasséquies;1
;0;4;46139;Guadassuar;4
;0;1;46140;Guardamar de la Safor;1
;0;1;46141;Higueruelas;1
;0;1;46142;Jalance;1
;0;3;46143;Xeraco;3
;0;1;46144;Jarafuel;1
;0;20;46145;Xàtiva;20
;0;1;46146;Xeresa;1
;0;15;46147;Llíria;15
;0;1;46148;Loriguilla;1
;0;1;46149;Losa del Obispo;1
;0;3;46150;Llutxent;3
;0;1;46151;Llocnou d'En Fenollet;1
;0;1;46152;Llocnou de la Corona;1
;0;1;46153;Llocnou de Sant Jeroni;1
;0;1;46154;Llanera de Ranes;1
;0;1;46155;Llaurí;1
;0;2;46156;Llombai;2
;0;2;46157;Llosa de Ranes, la;2
;0;1;46158;Macastre;1
;0;21;46159;Manises;21
;0;2;46160;Manuel;2
;0;1;46161;Marines;1
;0;1;46162;Massalavés;1
;0;1;46163;Massalfassar;1
;0;8;46164;Massamagrell;8
;0;7;46165;Massanassa;7
;0;6;46166;Meliana;6
;0;1;46167;Millares;1
;0;2;46168;Miramar;2
;0;32;46169;Mislata;32
;0;4;46170;Mogente/Moixent;4
;0;17;46171;Moncada;17
;0;3;46172;Montserrat;3
;0;1;46173;Montaverner;1
;0;1;46174;Montesa;1
;0;1;46175;Montitxelvo/Montichelvo;1
;0;2;46176;Montroi/Montroy;2
;0;3;46177;Museros;3
;0;3;46178;Náquera;3
;0;2;46179;Navarrés;2
;0;1;46180;Novelé/Novetlè;1
;0;17;46181;Oliva;17
;0;1;46182;Olocau;1
;0;5;46183;Olleria, l';5
;0;27;46184;Ontinyent;27
;0;1;46185;Otos;1
;0;14;46186;Paiporta;14
;0;1;46187;Palma de Gandía;1
;0;1;46188;Palmera;1
;0;1;46189;Palomar, el;1
;0;47;46190;Paterna;47
;0;1;46191;Pedralba;1
;0;1;46192;Petrés;1
;0;7;46193;Picanya;7
;0;14;46194;Picassent;14
;0;1;46195;Piles;1
;0;1;46196;Pinet;1
;0;1;46197;Polinyà de Xúquer;1
;0;1;46198;Potries;1
;0;5;46199;Pobla de Farnals, la;5
;0;2;46200;Pobla del Duc, la;2
;0;1;46201;Puebla de San Miguel;1
;0;10;46202;Pobla de Vallbona, la;10
;0;3;46203;Pobla Llarga, la;3
;0;4;46204;Puig de Santa Maria, el;4
;0;12;46205;Puçol;12
;0;1;46206;Quesa;1
;0;4;46207;Rafelbunyol;4
;0;1;46208;Rafelcofer;1
;0;2;46209;Rafelguaraf;2
;0;1;46210;Ráfol de Salem;1
;0;1;46211;Real de Gandía;1
;0;1;46212;Real;1
;0;13;46213;Requena;13
;0;11;46214;Riba-roja de Túria;11
;0;1;46215;Riola;1
;0;3;46216;Rocafort;3
;0;1;46217;Rotglà i Corberà;1
;0;1;46218;Rótova;1
;0;1;46219;Rugat;1
;0;41;46220;Sagunto/Sagunt;41
;0;1;46221;Salem;1
;0;1;46222;Sant Joanet;1
;0;6;46223;Sedaví;6
;0;1;46224;Segart;1
;0;1;46225;Sellent;1
;0;1;46226;Sempere;1
;0;1;46227;Senyera;1
;0;2;46228;Serra;2
;0;1;46229;Siete Aguas;1
;0;12;46230;Silla;12
;0;2;46231;Simat de la Valldigna;2
;0;1;46232;Sinarcas;1
;0;3;46233;Sollana;3
;0;1;46234;Sot de Chera;1
;0;16;46235;Sueca;16
;0;1;46236;Sumacàrcer;1
;0;9;46237;Tavernes Blanques;9
;0;13;46238;Tavernes de la Valldigna;13
;0;1;46239;Teresa de Cofrentes;1
;0;1;46240;Terrateig;1
;0;1;46241;Titaguas;1
;0;1;46242;Torrebaja;1
;0;1;46243;Torrella;1
;0;53;46244;Torrent;53
;0;1;46245;Torres Torres;1
;0;1;46246;Tous;1
;0;1;46247;Tuéjar;1
;0;4;46248;Turís;4
;0;9;46249;Utiel;9
;0;596;46250;Valencia;596
;0;2;46251;Vallada;2
;0;1;46252;Vallanca;1
;0;1;46253;Vallés;1
;0;1;46254;Venta del Moro;1
;0;3;46255;Vilallonga/Villalonga;3
;0;4;46256;Vilamarxant;4
;0;4;46257;Villanueva de Castellón;4
;0;2;46258;Villar del Arzobispo;2
;0;1;46259;Villargordo del Cabriel;1
;0;2;46260;Vinalesa;2
;0;1;46261;Yátova;1
;0;1;46262;Yesa, La;1
;0;1;46263;Zarra;1
;0;1;46902;Gátova;1
;0;4;46903;San Antonio de Benagéber;4
;0;1;46904;Benicull de Xúquer;1
;0;1;47001;Adalia;1
;0;1;47002;Aguasal;1
;0;1;47003;Aguilar de Campos;1
;0;2;47004;Alaejos;2
;0;1;47005;Alcazarén;1
;0;1;47006;Aldea de San Miguel;1
;0;4;47007;Aldeamayor de San Martín;4
;0;1;47008;Almenara de Adaja;1
;0;1;47009;Amusquillo;1
;0;10;47010;Arroyo de la Encomienda;10
;0;1;47011;Ataquines;1
;0;1;47012;Bahabón;1
;0;1;47013;Barcial de la Loma;1
;0;1;47014;Barruelo del Valle;1
;0;1;47015;Becilla de Valderaduey;1
;0;1;47016;Benafarces;1
;0;1;47017;Bercero;1
;0;1;47018;Berceruelo;1
;0;1;47019;Berrueces;1
;0;1;47020;Bobadilla del Campo;1
;0;1;47021;Bocigas;1
;0;1;47022;Bocos de Duero;1
;0;3;47023;Boecillo;3
;0;1;47024;Bolaños de Campos;1
;0;1;47025;Brahojos de Medina;1
;0;1;47026;Bustillo de Chaves;1
;0;2;47027;Cabezón de Pisuerga;2
;0;1;47028;Cabezón de Valderaduey;1
;0;1;47029;Cabreros del Monte;1
;0;1;47030;Campaspero;1
;0;1;47031;Campillo, El;1
;0;1;47032;Camporredondo;1
;0;1;47033;Canalejas de Peñafiel;1
;0;1;47034;Canillas de Esgueva;1
;0;1;47035;Carpio;1
;0;1;47036;Casasola de Arión;1
;0;1;47037;Castrejón de Trabancos;1
;0;1;47038;Castrillo de Duero;1
;0;1;47039;Castrillo-Tejeriego;1
;0;1;47040;Castrobol;1
;0;1;47041;Castrodeza;1
;0;1;47042;Castromembibre;1
;0;1;47043;Castromonte;1
;0;1;47044;Castronuevo de Esgueva;1
;0;1;47045;Castronuño;1
;0;1;47046;Castroponce;1
;0;1;47047;Castroverde de Cerrato;1
;0;1;47048;Ceinos de Campos;1
;0;1;47049;Cervillego de la Cruz;1
;0;3;47050;Cigales;3
;0;1;47051;Ciguñuela;1
;0;5;47052;Cistérniga;5
;0;1;47053;Cogeces de Íscar;1
;0;1;47054;Cogeces del Monte;1
;0;1;47055;Corcos;1
;0;1;47056;Corrales de Duero;1
;0;1;47057;Cubillas de Santa Marta;1
;0;1;47058;Cuenca de Campos;1
;0;1;47059;Curiel de Duero;1
;0;1;47060;Encinas de Esgueva;1
;0;1;47061;Esguevillas de Esgueva;1
;0;1;47062;Fombellida;1
;0;1;47063;Fompedraza;1
;0;1;47064;Fontihoyuelo;1
;0;1;47065;Fresno el Viejo;1
;0;1;47066;Fuensaldaña;1
;0;1;47067;Fuente el Sol;1
;0;1;47068;Fuente-Olmedo;1
;0;1;47069;Gallegos de Hornija;1
;0;1;47070;Gatón de Campos;1
;0;1;47071;Geria;1
;0;1;47073;Herrín de Campos;1
;0;1;47074;Hornillos de Eresma;1
;0;4;47075;Íscar;4
;0;18;47076;Laguna de Duero;18
;0;1;47077;Langayo;1
;0;1;47078;Lomoviejo;1
;0;1;47079;Llano de Olmedo;1
;0;1;47080;Manzanillo;1
;0;1;47081;Marzales;1
;0;1;47082;Matapozuelos;1
;0;1;47083;Matilla de los Caños;1
;0;1;47084;Mayorga;1
;0;14;47085;Medina del Campo;14
;0;4;47086;Medina de Rioseco;4
;0;1;47087;Megeces;1
;0;1;47088;Melgar de Abajo;1
;0;1;47089;Melgar de Arriba;1
;0;2;47090;Mojados;2
;0;1;47091;Monasterio de Vega;1
;0;1;47092;Montealegre de Campos;1
;0;1;47093;Montemayor de Pililla;1
;0;1;47094;Moral de la Reina;1
;0;1;47095;Moraleja de las Panaderas;1
;0;1;47096;Morales de Campos;1
;0;1;47097;Mota del Marqués;1
;0;1;47098;Mucientes;1
;0;1;47099;Mudarra, La;1
;0;1;47100;Muriel;1
;0;2;47101;Nava del Rey;2
;0;1;47102;Nueva Villa de las Torres;1
;0;1;47103;Olivares de Duero;1
;0;4;47104;Olmedo;4
;0;1;47105;Olmos de Esgueva;1
;0;1;47106;Olmos de Peñafiel;1
;0;1;47109;Palazuelo de Vedija;1
;0;1;47110;Parrilla, La;1
;0;1;47111;Pedraja de Portillo, La;1
;0;2;47112;Pedrajas de San Esteban;2
;0;1;47113;Pedrosa del Rey;1
;0;4;47114;Peñafiel;4
;0;1;47115;Peñaflor de Hornija;1
;0;1;47116;Pesquera de Duero;1
;0;1;47117;Piña de Esgueva;1
;0;1;47118;Piñel de Abajo;1
;0;1;47119;Piñel de Arriba;1
;0;1;47121;Pollos;1
;0;2;47122;Portillo;2
;0;1;47123;Pozal de Gallinas;1
;0;1;47124;Pozaldez;1
;0;1;47125;Pozuelo de la Orden;1
;0;1;47126;Puras;1
;0;1;47127;Quintanilla de Arriba;1
;0;1;47128;Quintanilla del Molar;1
;0;1;47129;Quintanilla de Onésimo;1
;0;1;47130;Quintanilla de Trigueros;1
;0;1;47131;Rábano;1
;0;1;47132;Ramiro;1
;0;2;47133;Renedo de Esgueva;2
;0;1;47134;Roales de Campos;1
;0;1;47135;Robladillo;1
;0;1;47137;Roturas;1
;0;1;47138;Rubí de Bracamonte;1
;0;1;47139;Rueda;1
;0;1;47140;Saelices de Mayorga;1
;0;1;47141;Salvador de Zapardiel;1
;0;1;47142;San Cebrián de Mazote;1
;0;1;47143;San Llorente;1
;0;1;47144;San Martín de Valvení;1
;0;1;47145;San Miguel del Arroyo;1
;0;1;47146;San Miguel del Pino;1
;0;1;47147;San Pablo de la Moraleja;1
;0;1;47148;San Pedro de Latarce;1
;0;1;47149;San Pelayo;1
;0;1;47150;San Román de Hornija;1
;0;1;47151;San Salvador;1
;0;1;47152;Santa Eufemia del Arroyo;1
;0;1;47153;Santervás de Campos;1
;0;1;47154;Santibáñez de Valcorba;1
;0;2;47155;Santovenia de Pisuerga;2
;0;1;47156;San Vicente del Palacio;1
;0;1;47157;Sardón de Duero;1
;0;1;47158;Seca, La;1
;0;1;47159;Serrada;1
;0;1;47160;Siete Iglesias de Trabancos;1
;0;3;47161;Simancas;3
;0;1;47162;Tamariz de Campos;1
;0;1;47163;Tiedra;1
;0;1;47164;Tordehumos;1
;0;6;47165;Tordesillas;6
;0;1;47166;Torrecilla de la Abadesa;1
;0;1;47167;Torrecilla de la Orden;1
;0;1;47168;Torrecilla de la Torre;1
;0;1;47169;Torre de Esgueva;1
;0;1;47170;Torre de Peñafiel;1
;0;1;47171;Torrelobatón;1
;0;1;47172;Torrescárcela;1
;0;1;47173;Traspinedo;1
;0;1;47174;Trigueros del Valle;1
;0;6;47175;Tudela de Duero;6
;0;1;47176;Unión de Campos, La;1
;0;1;47177;Urones de Castroponce;1
;0;1;47178;Urueña;1
;0;1;47179;Valbuena de Duero;1
;0;1;47180;Valdearcos de la Vega;1
;0;1;47181;Valdenebro de los Valles;1
;0;1;47182;Valdestillas;1
;0;1;47183;Valdunquillo;1
;0;1;47184;Valoria la Buena;1
;0;1;47185;Valverde de Campos;1
;0;259;47186;Valladolid;259
;0;1;47187;Vega de Ruiponce;1
;0;1;47188;Vega de Valdetronco;1
;0;1;47189;Velascálvaro;1
;0;1;47190;Velilla;1
;0;1;47191;Velliza;1
;0;1;47192;Ventosa de la Cuesta;1
;0;1;47193;Viana de Cega;1
;0;1;47194;Viloria;1
;0;1;47195;Villabáñez;1
;0;1;47196;Villabaruz de Campos;1
;0;1;47197;Villabrágima;1
;0;1;47198;Villacarralón;1
;0;1;47199;Villacid de Campos;1
;0;1;47200;Villaco;1
;0;1;47203;Villafrades de Campos;1
;0;1;47204;Villafranca de Duero;1
;0;1;47205;Villafrechós;1
;0;1;47206;Villafuerte;1
;0;1;47207;Villagarcía de Campos;1
;0;1;47208;Villagómez la Nueva;1
;0;1;47209;Villalán de Campos;1
;0;1;47210;Villalar de los Comuneros;1
;0;1;47211;Villalba de la Loma;1
;0;1;47212;Villalba de los Alcores;1
;0;1;47213;Villalbarba;1
;0;1;47214;Villalón de Campos;1
;0;1;47215;Villamuriel de Campos;1
;0;1;47216;Villán de Tordesillas;1
;0;1;47217;Villanubla;1
;0;1;47218;Villanueva de Duero;1
;0;1;47219;Villanueva de la Condesa;1
;0;1;47220;Villanueva de los Caballeros;1
;0;1;47221;Villanueva de los Infantes;1
;0;1;47222;Villanueva de San Mancio;1
;0;1;47223;Villardefrades;1
;0;1;47224;Villarmentero de Esgueva;1
;0;1;47225;Villasexmir;1
;0;1;47226;Villavaquerín;1
;0;1;47227;Villavellid;1
;0;1;47228;Villaverde de Medina;1
;0;1;47229;Villavicencio de los Caballeros;1
;0;1;47230;Wamba;1
;0;4;47231;Zaratán;4
;0;1;47232;Zarza, La;1
;0;5;48001;Abadiño;5
;0;7;48002;Abanto y Ciérvana-Abanto Zierbena;7
;0;12;48003;Amorebieta-Etxano;12
;0;1;48004;Amoroto;1
;0;1;48005;Arakaldo;1
;0;1;48006;Arantzazu;1
;0;1;48007;Munitibar-Arbatzegi Gerrikaitz;1
;0;1;48008;Artzentales;1
;0;1;48009;Arrankudiaga;1
;0;1;48010;Arrieta;1
;0;8;48011;Arrigorriaga;8
;0;2;48012;Bakio;2
;0;86;48013;Barakaldo;86
;0;1;48014;Barrika;1
;0;38;48015;Basauri;38
;0;5;48016;Berango;5
;0;13;48017;Bermeo;13
;0;1;48018;Berriatua;1
;0;4;48019;Berriz;4
;0;277;48020;Bilbao;277
;0;2;48021;Busturia;2
;0;2;48022;Karrantza Harana/Valle de Carranza;2
;0;1;48023;Artea;1
;0;1;48024;Zeanuri;1
;0;1;48025;Zeberio;1
;0;1;48026;Dima;1
;0;20;48027;Durango;20
;0;1;48028;Ea;1
;0;7;48029;Etxebarri;7
;0;1;48030;Etxebarria;1
;0;1;48031;Elantxobe;1
;0;5;48032;Elorrio;5
;0;1;48033;Ereño;1
;0;11;48034;Ermua;11
;0;1;48035;Fruiz;1
;0;23;48036;Galdakao;23
;0;1;48037;Galdames;1
;0;1;48038;Gamiz-Fika;1
;0;1;48039;Garai;1
;0;1;48040;Gatika;1
;0;1;48041;Gautegiz Arteaga;1
;0;1;48042;Gordexola;1
;0;3;48043;Gorliz;3
;0;66;48044;Getxo;66
;0;5;48045;Güeñes;5
;0;12;48046;Gernika-Lumo;12
;0;1;48047;Gizaburuaga;1
;0;1;48048;Ibarrangelu;1
;0;1;48049;Ispaster;1
;0;1;48050;Izurtza;1
;0;1;48051;Lanestosa;1
;0;1;48052;Larrabetzu;1
;0;1;48053;Laukiz;1
;0;21;48054;Leioa;21
;0;3;48055;Lemoa;3
;0;1;48056;Lemoiz;1
;0;7;48057;Lekeitio;7
;0;1;48058;Mallabia;1
;0;1;48059;Mañaria;1
;0;3;48060;Markina-Xemein;3
;0;1;48061;Maruri-Jatabe;1
;0;1;48062;Mendata;1
;0;1;48063;Mendexa;1
;0;1;48064;Meñaka;1
;0;4;48065;Ugao-Miraballes;4
;0;1;48066;Morga;1
;0;1;48067;Muxika;1
;0;1;48068;Mundaka;1
;0;11;48069;Mungia;11
;0;1;48070;Aulesti;1
;0;6;48071;Muskiz;6
;0;1;48072;Otxandio;1
;0;7;48073;Ondarroa;7
;0;3;48074;Urduña/Orduña;3
;0;2;48075;Orozko;2
;0;1;48076;Sukarrieta;1
;0;2;48077;Plentzia;2
;0;40;48078;Portugalete;40
;0;1;48079;Errigoiti;1
;0;11;48080;Valle de Trápaga-Trapagaran;11
;0;1;48081;Lezama;1
;0;38;48082;Santurtzi;38
;0;6;48083;Ortuella;6
;0;26;48084;Sestao;26
;0;7;48085;Sopela;7
;0;2;48086;Sopuerta;2
;0;1;48087;Trucios-Turtzioz;1
;0;1;48088;Ubide;1
;0;3;48089;Urduliz;3
;0;6;48090;Balmaseda;6
;0;1;48091;Atxondo;1
;0;1;48092;Bedia;1
;0;1;48093;Areatza;1
;0;3;48094;Igorre;3
;0;3;48095;Zaldibar;3
;0;5;48096;Zalla;5
;0;2;48097;Zaratamo;2
;0;4;48901;Derio;4
;0;20;48902;Erandio;20
;0;1;48903;Loiu;1
;0;3;48904;Sondika;3
;0;2;48905;Zamudio;2
;0;1;48906;Forua;1
;0;1;48907;Kortezubi;1
;0;1;48908;Murueta;1
;0;1;48909;Nabarniz;1
;0;3;48910;Iurreta;3
;0;1;48911;Ajangiz;1
;0;3;48912;Alonsotegi;3
;0;1;48913;Zierbena;1
;0;1;48914;Arratzu;1
;0;1;48915;Ziortza-Bolibar;1
;0;1;49002;Abezames;1
;0;1;49003;Alcañices;1
;0;1;49004;Alcubilla de Nogales;1
;0;1;49005;Alfaraz de Sayago;1
;0;1;49006;Algodre;1
;0;1;49007;Almaraz de Duero;1
;0;1;49008;Almeida de Sayago;1
;0;1;49009;Andavías;1
;0;1;49010;Arcenillas;1
;0;1;49011;Arcos de la Polvorosa;1
;0;1;49012;Argañín;1
;0;1;49013;Argujillo;1
;0;1;49014;Arquillinos;1
;0;1;49015;Arrabalde;1
;0;1;49016;Aspariegos;1
;0;1;49017;Asturianos;1
;0;1;49018;Ayoó de Vidriales;1
;0;1;49019;Barcial del Barco;1
;0;1;49020;Belver de los Montes;1
;0;15;49021;Benavente;15
;0;1;49022;Benegiles;1
;0;1;49023;Bermillo de Sayago;1
;0;1;49024;Bóveda de Toro, La;1
;0;1;49025;Bretó;1
;0;1;49026;Bretocino;1
;0;1;49027;Brime de Sog;1
;0;1;49028;Brime de Urz;1
;0;1;49029;Burganes de Valverde;1
;0;1;49030;Bustillo del Oro;1
;0;1;49031;Cabañas de Sayago;1
;0;1;49032;Calzadilla de Tera;1
;0;1;49033;Camarzana de Tera;1
;0;1;49034;Cañizal;1
